BKDUR,BKID,BKPMIN,BPOGV,BPOGX,BPOGY,CS,CX,CY,FPOGD,FPOGID,FPOGS,FPOGV,FPOGX,FPOGY,LEYEX,LEYEY,LEYEZ,LPCX,LPCY,LPD,LPOGV,LPOGX,LPOGY,LPS,LPUPILD,LPUPILV,LPV,REYEX,REYEY,REYEZ,RPCX,RPCY,RPD,RPOGV,RPOGX,RPOGY,RPS,RPUPILD,RPUPILV,RPV
0.00000,0,14,1,0.66871,0.82879,3,0.88542,0.88333,0.10742,1701,563.84692,1,0.67369,0.79026,-0.03532,0.05260,0.56829,0.33883,0.19612,22.19893,1,0.66871,0.82879,1.00372,0.00426,1,1,0.02076,0.03534,0.45267,0.63560,0.25477,9.89394,0,0.99303,1.20272,0.99755,0.00298,1,0
0.00000,0,14,1,0.63554,0.57029,0,0.88542,0.88333,0.05377,1703,564.14111,1,0.64817,0.52003,-0.03490,0.05244,0.55889,0.33714,0.18957,21.94747,1,0.63554,0.57029,1.00372,0.00426,1,1,0.02076,0.03534,0.45267,0.63560,0.25477,9.89394,0,0.99303,1.20272,0.99755,0.00298,1,0
0.00000,0,14,1,0.62404,0.53690,0,0.88542,0.88333,0.06091,1703,564.14111,1,0.64576,0.52172,-0.03490,0.05244,0.55889,0.33706,0.18951,21.83625,1,0.62404,0.53690,0.99755,0.00430,1,1,0.02076,0.03534,0.45267,0.63560,0.25477,9.89394,0,0.99303,1.20272,0.99755,0.00298,1,0
0.00000,0,14,1,0.63064,0.54110,0,0.88542,0.88333,0.06824,1703,564.14111,1,0.64438,0.52348,-0.03490,0.05244,0.55889,0.33702,0.18939,21.81679,1,0.63064,0.54110,0.99755,0.00430,1,1,0.02076,0.03534,0.45267,0.63560,0.25477,9.89394,0,0.99303,1.20272,0.99755,0.00298,1,0
0.00000,0,14,1,0.63070,0.53852,0,0.88542,0.88333,0.07422,1703,564.14111,1,0.64324,0.52474,-0.03623,0.05436,0.57939,0.33691,0.18942,21.82722,1,0.63070,0.53852,1.00271,0.00430,1,1,0.02076,0.03534,0.45267,0.63560,0.25477,9.89394,0,0.99303,1.20272,1.00888,0.00298,1,0
0.00000,0,14,1,0.62677,0.54309,0,0.88542,0.88333,0.08075,1703,564.14111,1,0.64198,0.52615,-0.03623,0.05436,0.57939,0.33692,0.18939,21.87712,1,0.62677,0.54309,1.01404,0.00431,1,1,0.02076,0.03534,0.45267,0.63560,0.25477,9.89394,0,0.99303,1.20272,1.02022,0.00298,1,0
0.00000,0,14,1,0.62287,0.52457,0,0.88542,0.88333,0.08704,1703,564.14111,1,0.64061,0.52604,-0.03623,0.05436,0.57939,0.33697,0.18931,21.88091,1,0.62287,0.52457,1.02538,0.00428,1,1,0.02076,0.03534,0.45267,0.63560,0.25477,9.89394,0,0.99303,1.20272,1.03156,0.00298,1,0
0.00000,0,14,1,0.62293,0.51889,0,0.88542,0.88333,0.09375,1703,564.14111,1,0.63943,0.52556,-0.03606,0.05416,0.57674,0.33687,0.18927,21.85764,1,0.62293,0.51889,1.03672,0.00426,1,1,0.02076,0.03534,0.45267,0.63560,0.25477,9.89394,0,0.99303,1.20272,1.04289,0.00298,1,0
0.00000,0,14,1,0.62460,0.46470,0,0.88542,0.88333,0.10071,1703,564.14111,1,0.63851,0.52176,-0.03606,0.05416,0.57674,0.33687,0.18918,21.78845,1,0.62460,0.46470,1.04289,0.00425,1,1,0.02076,0.03534,0.45267,0.63560,0.25477,9.89394,0,0.99303,1.20272,1.04289,0.00298,1,0
0.00000,0,14,1,0.61853,0.46439,0,0.88542,0.88333,0.10736,1703,564.14111,1,0.63733,0.51838,-0.03606,0.05416,0.57674,0.33686,0.18915,21.86620,1,0.61853,0.46439,1.04289,0.00424,1,1,0.02076,0.03534,0.45267,0.63560,0.25477,9.89394,0,0.99303,1.20272,1.04289,0.00298,1,0
