BKDUR,BKID,BKPMIN,BPOGV,BPOGX,BPOGY,CS,CX,CY,FPOGD,FPOGID,FPOGS,FPOGV,FPOGX,FPOGY,LEYEX,LEYEY,LEYEZ,LPCX,LPCY,LPD,LPOGV,LPOGX,LPOGY,LPS,LPUPILD,LPUPILV,LPV,REYEX,REYEY,REYEZ,RPCX,RPCY,RPD,RPOGV,RPOGX,RPOGY,RPS,RPUPILD,RPUPILV,RPV
0.00000,0,27,1,0.88566,0.80937,0,0.84792,0.82963,0.03333,5298,1677.17163,1,0.86623,0.81284,-0.07363,-0.00279,0.64184,0.20727,0.51242,21.17018,1,0.88019,0.80470,1.06153,0.00384,1,1,-0.00560,-0.00029,0.64440,0.48389,0.49956,20.15437,1,0.89114,0.81404,1.06153,0.00363,1,1
0.00000,0,27,1,0.16390,0.03508,0,0.84792,0.82963,0.16772,5298,1677.17163,0,0.16512,0.02420,-0.07797,-0.00192,0.64108,0.17939,0.50107,20.57680,1,0.18513,0.07588,1.05345,0.00379,1,1,-0.01055,0.00144,0.63969,0.45375,0.48261,19.49214,1,0.14268,-0.00572,1.04591,0.00365,1,1
0.00000,0,27,1,0.16636,0.04218,0,0.84792,0.82963,0.01917,5299,1677.40601,1,0.16543,0.02869,-0.07784,-0.00191,0.63532,0.17871,0.50080,20.08456,1,0.18746,0.08194,1.04591,0.00379,1,1,-0.01076,0.00161,0.62961,0.45333,0.48260,19.39061,1,0.14526,0.00242,1.03838,0.00379,1,1
0.00000,0,27,1,0.17471,0.04566,0,0.82812,0.81389,0.02588,5299,1677.40601,1,0.16729,0.03209,-0.07784,-0.00191,0.63532,0.17764,0.50086,20.39175,1,0.19390,0.11141,1.03838,0.00378,1,1,-0.01076,0.00161,0.62961,0.45218,0.48204,19.66444,1,0.15551,-0.02009,1.03838,0.00362,1,1
0.00000,0,27,1,0.17045,0.03905,0,0.82812,0.81389,0.03284,5299,1677.40601,1,0.16781,0.03325,-0.07784,-0.00191,0.63532,0.17692,0.50101,20.32010,1,0.18850,0.10789,1.03838,0.00378,1,1,-0.01076,0.00161,0.62961,0.45159,0.48157,19.53586,1,0.15239,-0.02980,1.03838,0.00369,1,1
0.00000,0,27,1,0.17045,0.03905,0,0.82812,0.81389,0.03955,5299,1677.40601,1,0.16819,0.03407,-0.07915,-0.00197,0.64129,0.17648,0.50060,19.95666,1,0.18850,0.10789,1.03838,0.00374,1,1,-0.01167,0.00185,0.64845,0.45109,0.48128,19.18619,1,0.15239,-0.02980,1.03838,0.00368,1,1
0.00000,0,27,1,0.18783,0.06259,0,0.82812,0.81389,0.04651,5299,1677.40601,1,0.17065,0.03764,-0.07915,-0.00197,0.64129,0.17522,0.50086,20.23603,1,0.21566,0.11214,1.03838,0.00387,1,1,-0.01167,0.00185,0.64845,0.44990,0.48064,19.10681,1,0.16000,0.01303,1.03838,0.00368,1,1
0.00000,0,27,1,0.18067,0.03469,0,0.82812,0.81389,0.05347,5299,1677.40601,1,0.17176,0.03731,-0.07915,-0.00197,0.64129,0.17452,0.50087,20.20417,1,0.21430,0.11651,1.03838,0.00376,1,1,-0.01167,0.00185,0.64845,0.44924,0.48057,19.59662,1,0.14704,-0.04714,1.03838,0.00367,1,1
0.00000,0,27,1,0.18067,0.03469,0,0.75677,0.76296,0.06018,5299,1677.40601,1,0.17265,0.03705,-0.07994,-0.00188,0.64303,0.17408,0.50072,20.09809,1,0.21430,0.11651,1.03838,0.00374,1,1,-0.01206,0.00206,0.63813,0.44866,0.48000,18.92944,1,0.14704,-0.04714,1.03838,0.00370,1,1
0.00000,0,27,1,0.18935,0.03759,0,0.75677,0.76296,0.06702,5299,1677.40601,1,0.17417,0.03710,-0.07994,-0.00188,0.64303,0.17272,0.50078,20.30854,1,0.22959,0.09760,1.03838,0.00374,1,1,-0.01206,0.00206,0.63813,0.44754,0.47950,19.09429,1,0.14910,-0.02242,1.03838,0.00365,1,1
0.00000,0,27,1,0.19262,0.04548,0,0.75677,0.76296,0.07361,5299,1677.40601,1,0.17571,0.03780,-0.07994,-0.00188,0.64303,0.17198,0.50086,19.97352,1,0.24028,0.11536,1.03838,0.00374,1,1,-0.01206,0.00206,0.63813,0.44665,0.47926,19.70647,1,0.14497,-0.02440,1.03838,0.00369,1,1
0.00000,0,27,1,0.18987,0.03662,0,0.75677,0.76296,0.08032,5299,1677.40601,1,0.17680,0.03771,-0.08085,-0.00184,0.64569,0.17146,0.50069,20.22199,1,0.24028,0.11536,1.03838,0.00367,1,1,-0.01349,0.00238,0.67615,0.44624,0.47905,19.16338,1,0.13947,-0.04212,1.05439,0.00370,1,1
