BKDUR,BKID,BKPMIN,BPOGV,BPOGX,BPOGY,CS,CX,CY,FPOGD,FPOGID,FPOGS,FPOGV,FPOGX,FPOGY,LEYEX,LEYEY,LEYEZ,LPCX,LPCY,LPD,LPOGV,LPOGX,LPOGY,LPS,LPUPILD,LPUPILV,LPV,REYEX,REYEY,REYEZ,RPCX,RPCY,RPD,RPOGV,RPOGX,RPOGY,RPS,RPUPILD,RPUPILV,RPV
0.00000,0,7,1,0.56135,0.22806,0,0.92552,0.88426,0.34204,5416,1885.12024,1,0.58151,0.25250,-0.06918,0.00964,0.72193,0.24973,0.44837,20.37257,1,0.52970,0.15251,1.09252,0.00414,1,1,0.00326,-0.00304,0.72356,0.51146,0.50542,18.28077,1,0.59299,0.30361,1.10988,0.00363,1,1
0.00000,0,7,1,0.56126,0.22832,0,0.92552,0.88426,0.34875,5416,1885.12024,1,0.58177,0.25123,-0.06538,0.00907,0.67906,0.24935,0.44852,20.60884,1,0.52971,0.15287,1.09202,0.00414,1,1,0.00305,-0.00294,0.72616,0.51110,0.50536,18.57948,1,0.59281,0.30378,1.10938,0.00361,1,1
0.00000,0,7,1,0.57156,0.23130,0,0.92552,0.88426,0.49561,5416,1885.12024,1,0.57677,0.24500,-0.06752,0.00877,0.68016,0.24101,0.45003,20.58010,1,0.53033,0.17485,1.09152,0.00407,1,1,0.00109,-0.00296,0.72997,0.50382,0.50524,18.52439,1,0.61278,0.28774,1.09152,0.00363,1,1
0.00000,0,7,1,0.58012,0.22533,0,0.92552,0.88426,0.50208,5416,1885.12024,1,0.57610,0.24498,-0.06752,0.00877,0.68016,0.24081,0.45016,20.53741,1,0.57911,0.13951,1.07367,0.00406,1,1,0.00109,-0.00296,0.72997,0.50349,0.50515,18.25144,1,0.58113,0.31116,1.07367,0.00360,1,1
0.00000,0,7,1,0.57644,0.23494,0,0.92552,0.88426,0.51038,5416,1885.12024,1,0.57533,0.24520,-0.06727,0.00861,0.67559,0.24068,0.45036,20.58793,1,0.57845,0.15292,1.05581,0.00409,1,1,0.00088,-0.00297,0.73296,0.50325,0.50525,18.48680,1,0.57443,0.31695,1.05581,0.00361,1,1
0.00000,0,7,1,0.55973,0.24956,0,0.92552,0.88426,0.51538,5416,1885.12024,1,0.57477,0.24497,-0.06727,0.00861,0.67559,0.24010,0.45043,20.38915,1,0.52324,0.19372,1.05581,0.00416,1,1,0.00088,-0.00297,0.73296,0.50304,0.50519,18.50812,1,0.59622,0.30539,1.05581,0.00362,1,1
0.00000,0,7,1,0.56734,0.26038,0,0.92552,0.88426,0.52209,5416,1885.12024,1,0.57410,0.24562,-0.06727,0.00861,0.67559,0.23991,0.45049,20.51271,1,0.56312,0.19936,1.05581,0.00409,1,1,0.00088,-0.00297,0.73296,0.50265,0.50518,18.56285,1,0.57156,0.32140,1.05581,0.00359,1,1
0.00000,0,7,1,0.56734,0.26038,0,0.92552,0.88426,0.52893,5416,1885.12024,1,0.57350,0.24612,-0.06760,0.00863,0.67685,0.23977,0.45059,20.36260,1,0.56312,0.19936,1.05581,0.00408,1,1,0.00065,-0.00294,0.72555,0.50247,0.50531,18.35740,1,0.57156,0.32140,1.05581,0.00368,1,1
0.00000,0,7,1,0.55181,0.26174,0,0.92552,0.88426,0.53625,5416,1885.12024,1,0.57298,0.24610,-0.06760,0.00863,0.67685,0.23940,0.45074,20.41197,1,0.52075,0.20617,1.05581,0.00410,1,1,0.00065,-0.00294,0.72555,0.50216,0.50504,18.03504,1,0.58287,0.31730,1.05581,0.00363,1,1
0.00000,0,7,1,0.57967,0.26840,0,0.92552,0.88426,0.54285,5416,1885.12024,1,0.57313,0.24538,-0.06760,0.00863,0.67685,0.23933,0.45075,20.51573,1,0.58165,0.21986,1.05581,0.00410,1,1,0.00065,-0.00294,0.72555,0.50213,0.50518,18.36741,1,0.57769,0.31694,1.05581,0.00365,1,1
