BKDUR,BKID,BKPMIN,BPOGV,BPOGX,BPOGY,CS,CX,CY,FPOGD,FPOGID,FPOGS,FPOGV,FPOGX,FPOGY,LEYEX,LEYEY,LEYEZ,LPCX,LPCY,LPD,LPOGV,LPOGX,LPOGY,LPS,LPUPILD,LPUPILV,LPV,REYEX,REYEY,REYEZ,RPCX,RPCY,RPD,RPOGV,RPOGX,RPOGY,RPS,RPUPILD,RPUPILV,RPV,participant_id,question_id,part,is_valid,AOI,randomness_label,randomness_label_num
0.0,0,16,1,0.5713,0.50813,3,0.86458,0.83981,0.08093,890,213.0827,1,0.56853,0.49652,0.00949,-0.05553,0.6629,0.53653,0.76588,16.74923,1,0.56728,0.52312,1.04768,0.00358,1,1,0.07497,-0.06034,0.67101,0.79311,0.78723,18.65667,1,0.57533,0.49315,1.0559,0.00384,1,1,participant_12,question_5,Timer-No-Correct,True,Answer_Area,RANDOM,1
0.0,0,16,1,0.57243,0.42682,0,0.86458,0.83981,0.20113,890,213.0827,1,0.5687,0.48065,0.00942,-0.05656,0.67579,0.53576,0.76579,17.44555,1,0.55612,0.45171,1.10441,0.0035,1,1,0.07495,-0.06044,0.67263,0.79247,0.78666,18.30218,1,0.58874,0.40193,1.10441,0.00376,1,1,participant_12,question_5,Timer-No-Correct,True,Question,RANDOM,1
0.0,0,16,1,0.56724,0.43383,0,0.86458,0.83981,0.20735,890,213.0827,1,0.56865,0.47919,0.00942,-0.05656,0.67579,0.53565,0.76583,17.32382,1,0.55609,0.45336,1.10441,0.00354,1,1,0.07495,-0.06044,0.67263,0.79244,0.78667,18.28056,1,0.57839,0.41431,1.10441,0.00374,1,1,participant_12,question_5,Timer-No-Correct,True,Question,RANDOM,1
0.0,0,16,1,0.56724,0.43383,0,0.86458,0.83981,0.21434,890,213.0827,1,0.56861,0.47781,0.00942,-0.05656,0.67579,0.53565,0.76583,17.32382,1,0.55609,0.45336,1.10441,0.00354,1,1,0.07495,-0.06044,0.67263,0.79234,0.7867,18.20138,1,0.57839,0.41431,1.10441,0.00378,1,1,participant_12,question_5,Timer-No-Correct,True,Question,RANDOM,1
0.0,0,16,1,0.55183,0.44406,0,0.86458,0.83981,0.2211,890,213.0827,1,0.56812,0.47682,0.00942,-0.05656,0.67579,0.53553,0.76583,17.14967,1,0.54567,0.45695,1.10441,0.00351,1,1,0.07495,-0.06044,0.67263,0.79225,0.78668,18.52059,1,0.55798,0.43117,1.10441,0.00381,1,1,participant_12,question_5,Timer-No-Correct,True,Question,RANDOM,1
0.0,0,16,1,0.5496,0.44564,0,0.86458,0.83981,0.22748,890,213.0827,1,0.56759,0.47593,0.00942,-0.05656,0.67579,0.53557,0.76591,17.0905,1,0.54237,0.48569,1.10441,0.00348,1,1,0.07495,-0.06044,0.67263,0.79211,0.78671,18.38541,1,0.55683,0.40559,1.10441,0.00377,1,1,participant_12,question_5,Timer-No-Correct,True,Question,RANDOM,1
0.0,0,16,1,0.54853,0.45844,0,0.86458,0.83981,0.22748,890,213.0827,0,0.56742,0.44988,0.00885,-0.05367,0.6412,0.53556,0.76592,17.06894,1,0.54341,0.49437,1.08927,0.00348,1,1,0.07019,-0.05668,0.63083,0.79208,0.78674,18.5202,1,0.55365,0.4225,1.07374,0.0038,1,1,participant_12,question_5,Timer-No-Correct,True,Question,RANDOM,1
0.0,0,16,1,0.56947,0.46892,0,0.86458,0.83981,0.22748,890,213.0827,0,0.56844,0.4594,0.00885,-0.05367,0.6412,0.53553,0.76586,17.0193,1,0.56408,0.51342,1.0586,0.00347,1,1,0.07019,-0.05668,0.63083,0.79206,0.78658,18.45005,1,0.57485,0.42442,1.04307,0.00378,1,1,participant_12,question_5,Timer-No-Correct,True,Question,RANDOM,1
0.0,0,16,1,0.58992,0.50325,0,0.86458,0.83981,0.22748,890,213.0827,0,0.5756,0.47402,0.00885,-0.05367,0.6412,0.53551,0.76589,17.01558,1,0.58657,0.54542,1.02793,0.00346,1,1,0.07019,-0.05668,0.63083,0.79202,0.78668,18.55309,1,0.59326,0.46109,1.0124,0.00378,1,1,participant_12,question_5,Timer-No-Correct,True,Answer_Area,RANDOM,1
0.0,0,16,1,0.58908,0.51419,0,0.86458,0.83981,0.0204,891,213.31711,1,0.57897,0.48406,0.00901,-0.05501,0.6566,0.53526,0.76595,16.99604,1,0.58731,0.55846,1.00438,0.00341,1,1,0.07407,-0.05985,0.66614,0.79195,0.78677,18.27186,1,0.59085,0.46993,0.99616,0.00379,1,1,participant_12,question_5,Timer-No-Correct,True,Answer_Area,RANDOM,1
0.0,0,16,1,0.57086,0.48411,0,0.86458,0.83981,0.02708,891,213.31711,1,0.57735,0.48407,0.00901,-0.05501,0.6566,0.53527,0.76591,16.80429,1,0.57032,0.49703,1.00329,0.0034,1,1,0.07407,-0.05985,0.66614,0.79179,0.78667,18.29038,1,0.57141,0.4712,1.01059,0.00373,1,1,participant_12,question_5,Timer-No-Correct,True,Answer_Area,RANDOM,1
0.0,0,16,1,0.57245,0.47333,0,0.86458,0.83981,0.03404,891,213.31711,1,0.57653,0.48228,0.00901,-0.05501,0.6566,0.5352,0.76588,16.56937,1,0.56785,0.50434,1.01772,0.00341,1,1,0.07407,-0.05985,0.66614,0.79177,0.78667,18.20408,1,0.57706,0.44232,1.02503,0.00374,1,1,participant_12,question_5,Timer-No-Correct,True,Question,RANDOM,1
