BKDUR,BKID,BKPMIN,BPOGV,BPOGX,BPOGY,CS,CX,CY,FPOGD,FPOGID,FPOGS,FPOGV,FPOGX,FPOGY,LEYEX,LEYEY,LEYEZ,LPCX,LPCY,LPD,LPOGV,LPOGX,LPOGY,LPS,LPUPILD,LPUPILV,LPV,REYEX,REYEY,REYEZ,RPCX,RPCY,RPD,RPOGV,RPOGX,RPOGY,RPS,RPUPILD,RPUPILV,RPV
0.00000,0,16,1,0.48542,0.63084,0,0.89740,0.84259,0.08090,558,235.72240,1,0.49967,0.61307,0.00726,0.08642,0.67224,0.52894,0.07747,15.42345,1,0.52912,0.72116,1.20564,0.00325,1,1,0.07105,0.07475,0.68168,0.77307,0.13715,16.65589,1,0.44172,0.54051,1.21463,0.00341,1,1
0.00000,0,16,1,0.49301,0.62818,3,0.89740,0.84259,0.08752,558,235.72240,1,0.49920,0.61415,0.00726,0.08642,0.67224,0.52892,0.07732,15.25423,1,0.54311,0.70460,1.21463,0.00323,1,1,0.07105,0.07475,0.68168,0.77316,0.13703,16.17665,1,0.44291,0.55176,1.22362,0.00342,1,1
0.00000,0,15,1,0.50876,0.60515,0,0.50885,0.58426,0.40195,558,235.72240,1,0.49498,0.60758,0.00558,0.08457,0.65904,0.52261,0.07771,14.97352,1,0.55773,0.69067,1.21432,0.00312,1,1,0.06956,0.07530,0.68114,0.76716,0.13465,16.10976,1,0.45979,0.51962,1.21432,0.00337,1,1
0.00000,0,15,1,0.50178,0.60796,0,0.50885,0.58426,0.40869,558,235.72240,1,0.49517,0.60716,0.00558,0.08457,0.65904,0.52268,0.07767,14.95056,1,0.54741,0.69189,1.20518,0.00308,1,1,0.06956,0.07530,0.68114,0.76675,0.13457,16.02886,1,0.45615,0.52403,1.20518,0.00335,1,1
0.00000,0,15,1,0.50178,0.60796,0,0.50885,0.58426,0.41557,558,235.72240,1,0.49534,0.60681,0.00539,0.08705,0.67836,0.52188,0.07772,15.03062,1,0.54741,0.69189,1.20518,0.00311,1,1,0.06864,0.07474,0.67607,0.76660,0.13459,16.28526,1,0.45615,0.52403,1.20518,0.00336,1,1
0.00000,0,15,1,0.48019,0.61915,0,0.50885,0.58426,0.42314,558,235.72240,1,0.49451,0.60653,0.00539,0.08705,0.67836,0.52119,0.07772,14.49057,1,0.54157,0.70246,1.21432,0.00312,1,1,0.06864,0.07474,0.67607,0.76598,0.13432,16.10437,1,0.41881,0.53583,1.21432,0.00331,1,1
0.00000,0,15,1,0.48440,0.60187,0,0.50885,0.58426,0.42896,558,235.72240,1,0.49421,0.60616,0.00539,0.08705,0.67836,0.52107,0.07771,14.61498,1,0.53209,0.69053,1.22346,0.00315,1,1,0.06864,0.07474,0.67607,0.76582,0.13427,16.24001,1,0.43671,0.51322,1.22346,0.00329,1,1
0.00000,0,15,1,0.48432,0.60024,0,0.50313,0.57500,0.43549,558,235.72240,1,0.49391,0.60576,0.00510,0.08718,0.67973,0.52027,0.07772,14.91758,1,0.53192,0.68732,1.23260,0.00312,1,1,0.06772,0.07421,0.66948,0.76516,0.13426,16.65857,1,0.43672,0.51315,1.22362,0.00333,1,1
0.00000,0,15,1,0.48114,0.62134,0,0.50313,0.57500,0.44225,558,235.72240,1,0.49395,0.60597,0.00510,0.08718,0.67973,0.51989,0.07775,14.53618,1,0.52713,0.71204,1.22362,0.00306,1,1,0.06772,0.07421,0.66948,0.76486,0.13390,16.05795,1,0.43514,0.53063,1.21463,0.00336,1,1
0.00000,0,15,1,0.49681,0.59968,0,0.50313,0.57500,0.44891,558,235.72240,1,0.49428,0.60633,0.00510,0.08718,0.67973,0.51954,0.07775,14.52332,1,0.55982,0.68858,1.21463,0.00313,1,1,0.06772,0.07421,0.66948,0.76454,0.13364,15.61755,1,0.43380,0.51078,1.20564,0.00336,1,1
0.00000,0,15,1,0.49678,0.60127,0,0.50313,0.57500,0.45558,558,235.72240,1,0.49460,0.60672,0.00468,0.08701,0.67847,0.51893,0.07760,14.33852,1,0.55975,0.69176,1.20564,0.00303,1,1,0.06880,0.07579,0.68368,0.76398,0.13354,15.94030,1,0.43380,0.51078,1.20564,0.00329,1,1
0.00000,0,15,1,0.49784,0.61462,0,0.50313,0.57500,0.46230,558,235.72240,1,0.49463,0.60675,0.00468,0.08701,0.67847,0.51864,0.07748,14.21583,1,0.56525,0.70593,1.20564,0.00316,1,1,0.06880,0.07579,0.68368,0.76360,0.13337,16.07469,1,0.43043,0.52331,1.21463,0.00335,1,1
0.00000,0,15,1,0.48987,0.61579,0,0.50313,0.57500,0.46895,558,235.72240,1,0.49429,0.60677,0.00468,0.08701,0.67847,0.51840,0.07759,14.50784,1,0.54389,0.70644,1.21463,0.00301,1,1,0.06880,0.07579,0.68368,0.76348,0.13328,16.03893,1,0.43585,0.52513,1.22362,0.00344,1,1
0.00000,0,15,1,0.48986,0.61585,0,0.49271,0.55463,0.47566,558,235.72240,1,0.49396,0.60679,0.00419,0.08421,0.65665,0.51772,0.07775,14.68666,1,0.54389,0.70650,1.21448,0.00305,1,1,0.06807,0.07553,0.67949,0.76263,0.13312,16.49976,1,0.43583,0.52520,1.22346,0.00332,1,1
0.00000,0,15,1,0.49654,0.63484,0,0.49271,0.55463,0.48218,558,235.72240,1,0.49360,0.60720,0.00419,0.08421,0.65665,0.51718,0.07774,14.78709,1,0.55142,0.75031,1.21432,0.00319,1,1,0.06807,0.07553,0.67949,0.76234,0.13261,16.03294,1,0.44166,0.51937,1.21432,0.00332,1,1
0.00000,0,15,1,0.49195,0.61372,0,0.49271,0.55463,0.48907,558,235.72240,1,0.49328,0.60817,0.00419,0.08421,0.65665,0.51711,0.07742,14.51380,1,0.54647,0.71178,1.20518,0.00318,1,1,0.06807,0.07553,0.67949,0.76223,0.13276,15.60315,1,0.43744,0.51566,1.20518,0.00337,1,1
